Attributed Touch Type,Attributed Touch Time,Install Time,Event Time,Event Name,Event Value,Event Revenue,Event Revenue Currency,Event Revenue USD,Event Source,Is Receipt Validated,Partner,Media Source,Channel,Keywords,Campaign,Campaign ID,Adset,Adset ID,Ad,Ad ID,Ad Type,Site ID,Sub Site ID,Sub Param 1,Sub Param 2,Sub Param 3,Sub Param 4,Sub Param 5,Cost Model,Cost Value,Cost Currency,Contributor 1 Partner,Contributor 1 Media Source,Contributor 1 Campaign,Contributor 1 Touch Type,Contributor 1 Touch Time,Contributor 2 Partner,Contributor 2 Media Source,Contributor 2 Campaign,Contributor 2 Touch Type,Contributor 2 Touch Time,Contributor 3 Partner,Contributor 3 Media Source,Contributor 3 Campaign,Contributor 3 Touch Type,Contributor 3 Touch Time,Region,Country Code,State,City,Postal Code,DMA,IP,WIFI,Operator,Carrier,Language,AppsFlyer ID,Advertising ID,IDFA,Android ID,Customer User ID,IMEI,IDFV,Platform,Device Type,OS Version,App Version,SDK Version,App ID,App Name,Bundle ID,Is Retargeting,Retargeting Conversion Type,Attribution Lookback,Reengagement Window,Is Primary Attribution,User Agent,HTTP Referrer,Original URL
click,8/9/2018 9:12,8/9/2018 9:15,9/18/2018 23:20,af_purchase,"{""af_currency"":""EUR"",""af_content_id"":""com.gleragames.mahjong.coins2"",""af_revenue"":5.49}",5.49,EUR,6.410983,SDK,,,googleadwords_int,UAC_Display,,MTQ_ios_UAC_FR+CA+BE+CH_Lvl16+Purch_08_aug_2018,1501087660,,,,,ClickToDownload,,,,,,,,,,,,,,,,,,,,,,,,,,EU,FR,OCC,Mauguio,34130,250034,88.174.23.32,TRUE,,,fr-FR,1533813212870-5294561,,37355E5D-8170-477A-B151-C630A3D6DC16,,c7092d90-9bb4-11e8-bef0-b10cef34c9f3,,418A4616-BCF4-42AF-A04C-BD64E340B09F,ios,iPhone 8,11.2.5,436,v4.8.6,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,30d,,TRUE,Mahjong%20Treasure%20Quest/2.17.5 CFNetwork/894 Darwin/17.4.0,,
click,7/5/2018 19:10,7/6/2018 22:07,9/18/2018 23:19,af_purchase,"{""af_currency"":""USD"",""af_content_id"":""com.gleragames.mahjong.coins3"",""af_revenue"":9.99}",9.99,USD,9.99,SDK,,,googleadwords_int,UAC_Display,,MTQ_ios_UAC_US_purc_2_Nov_2017,972378712,,,,,ClickToDownload,,,,,,,,,,,,,,,,,,,,,,,,,,NA,US,FL,Ormond Beach,32174,534,184.91.44.209,TRUE,,,en-US,1530803426767-9937252,,5E1ED2A8-F5D8-4116-8C11-436522291C15,,063b2360-8169-11e8-b4d0-0d9241a5614f,,9D1C3378-EEE6-4331-ACFC-208A597BF877,ios,iPhone X,12,436,v4.8.6,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,30d,,TRUE,Mahjong%20Treasure%20Quest/2.17.5 CFNetwork/974.2.1 Darwin/18.0.0,,
click,8/26/2018 3:19,8/26/2018 22:19,9/18/2018 23:16,af_purchase,"{""af_currency"":""USD"",""af_content_id"":""com.gleragames.mahjong.coins1_2"",""af_revenue"":1.99}",1.99,USD,1.99,SDK,,,googleadwords_int,UAC_Display,,MTQ_ios_UAC_US_purc_2_Nov_2017,972378712,,,,,ClickToDownload,,,,,,,,,,,,,,,,,,,,,,,,,,NA,US,AR,Conway,72034,693,99.98.71.10,TRUE,,,en-US,1535216403966-3020460,,35E5B7F4-2575-4CA9-844E-099A1CC3E958,,188f9130-a97e-11e8-99c2-172176301307,,805C2369-4A62-4028-B756-93FF61B4AF2E,ios,iPad Mini 2,11.4,436,v4.8.6,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,30d,,TRUE,Mahjong%20Treasure%20Quest/2.17.5 CFNetwork/901.1 Darwin/17.6.0,,
click,1/15/2018 5:56,1/17/2018 5:24,9/18/2018 23:16,af_purchase,"{""af_currency"":""USD"",""af_content_id"":""com.gleragames.mahjong.coins1_2"",""af_revenue"":1.99}",1.99,USD,1.99,SDK,,,vungle_int,,,MTQ_iOS_PUSH_US,,,,,,,59146ca723cf14772200040f,,Simons Cat [App Store],,,,,CPI,7,USD,,,,,,,,,,,,,,,,NA,US,OH,Batavia,45103,515,107.9.3.12,TRUE,,,en-US,1515977823378-2132050,,7724F912-A698-4A97-9584-7956EB16ABB5,,9f426a40-fb46-11e7-91db-bd9a84f4a654,,1D18BC8D-9D59-4426-9BB6-330738AB87F5,ios,iPad Mini 2,10.3.3,433,v4.8.4,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,7d,,TRUE,Mahjong%20Treasure%20Quest/2.17 CFNetwork/811.5.4 Darwin/16.7.0,,https://app.appsflyer.com/id1098189387?pid=vungle_int&c=MTQ_iOS_PUSH_US&af_sub1=Simons%20Cat%20%5BApp%20Store%5D&idfa=7724f912-a698-4a97-9584-7956eb16abb5&clickid=5a5bf46558bff70aa60409ce&af_siteid=59146ca723cf14772200040f&vungleappid=56f01762dab76d9476000090&af_cost_model=CPI&af_cost_value=7&af_cost_currency=USD
click,1/19/2017 20:14,1/20/2017 1:10,9/18/2018 23:16,af_purchase,"{""af_currency"":""GBP"",""af_content_id"":""com.gleragames.mahjong.coins1_2"",""af_revenue"":1.99}",1.99,GBP,2.62078,SDK,,,adcolony_int,,,UK RON,,,,,,,a574b74b4329b528a5963661b79a0b78c7e20cf8,,Mahjong Treasure Quest iOS,GB,,,981400832,,,,,,,,,,,,,,,,,,,EU,UK,LIN,Lincoln,ln6 0aa,826039,86.0.239.105,TRUE,,,en-GB,1484856950000-5298859,,8B92B837-3C1E-44A4-BA50-9DB0B86A0FFF,,4befe5e0-dead-11e6-94cf-bbbc10d02e63,,C8CE9B23-5A17-41F7-91A1-CA65C9D40012,ios,iPad Mini 2,11.4.1,436,v4.8.6,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,7d,,TRUE,Mahjong%20Treasure%20Quest/2.17.5 CFNetwork/902.2 Darwin/17.7.0,,http://app.appsflyer.com/id1098189387?pid=adcolony_int&c=UK+RON&clickid=32899f004d2f7d58bca518fab9651ea27bc949dd&idfa=8B92B837-3C1E-44A4-BA50-9DB0B86A0FFF&app_id=1098189387&af_siteid=a574b74b4329b528a5963661b79a0b78c7e20cf8&af_sub5=981400832&af_sub2=GB&af_sub1=Mahjong+Treasure+Quest+iOS&af_ip=81.109.173.2&af_ua=Mozilla%2F5.0+%28iPad%3B+CPU+OS+10_1_1+like+Mac+OS+X%29+AppleWebKit%2F602.2.14+%28KHTML%2C+like+Gecko%29+Mobile%2F14B100&af_lang=en-GB
click,4/26/2018 1:27,4/26/2018 1:43,9/18/2018 23:15,af_purchase,"{""af_currency"":""CAD"",""af_content_id"":""com.gleragames.mahjong.coins1_2"",""af_revenue"":2.79}",2.79,CAD,2.150947,SDK,,,Facebook Ads,Facebook,,MTQ - iOS - Value - WW EN (4 September 2017),6.09E+12,EN Tier1 KW MAtch3Games - VALUE,6.10E+12,Dungeon & Gold Mini-Game Video,6.11E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,CA,ON,Nepean,k2h 5x2,124505,99.240.92.122,TRUE,,,en-CA,1524691652293-8362968,,E67CA1B0-4E58-4C6C-BB34-D88D579D58C3,,42c0c720-48f3-11e8-9529-99e5bcf601cb,,C91B3011-C7BC-4402-91E4-741B899C917C,ios,iPad 5,11.4.1,437,v4.8.9,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,28d,,TRUE,Mahjong%20Treasure%20Quest/2.18 CFNetwork/902.2 Darwin/17.7.0,,
click,8/21/2018 22:41,8/21/2018 22:44,9/18/2018 23:14,af_purchase,"{""af_currency"":""EUR"",""af_content_id"":""com.gleragames.mahjong.coins2"",""af_revenue"":5.49}",5.49,EUR,6.410983,SDK,,,Facebook Ads,Facebook,,MTQ - iOS - Value - IT (20 August 2018),6.12E+12,IT - iOS - Value - M3G,6.12E+12,Expeditions General Video 600x750,6.12E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,EU,IT,RM,Pontelucano,10,None,87.10.219.242,TRUE,,,it-IT,1534898575057-2798096,,7352CD77-4489-442A-89CF-00F7F656B362,,d2e4e3e0-a593-11e8-8690-e52d4600285c,,1F6CC0C6-B61A-478A-AE01-6F2F2DE5DF82,ios,iPhone 6s Plus,11.4.1,436,v4.8.6,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,28d,,FALSE,Mahjong%20Treasure%20Quest/2.17.5 CFNetwork/902.2 Darwin/17.7.0,,
click,8/29/2018 7:01,8/29/2018 21:14,9/18/2018 23:13,af_purchase,"{""af_currency"":""USD"",""af_content_id"":""com.gleragames.mahjong.coins2"",""af_revenue"":4.99}",4.99,USD,4.99,SDK,,,googleadwords_int,UAC_Display,,MTQ_ios_UAC_US_purc_2_Nov_2017,972378712,,,,,ClickToDownload,,,,,,,,,,,,,,,,,,,,,,,,,,NA,US,OR,Eugene,97408,801,63.155.150.63,TRUE,,,en-US,1535500955431-1781681,,5270BDFB-6FC4-4696-821E-D509E5B0CA2E,,8e6c4480-abd0-11e8-bba4-710fbfad2987,,A2214E83-7A4A-4B62-8202-EC5BAF20BF9C,ios,iPhone 6s Plus,11.4.1,437,v4.8.9,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,30d,,FALSE,Mahjong%20Treasure%20Quest/2.18 CFNetwork/902.2 Darwin/17.7.0,,
click,5/20/2018 13:12,5/20/2018 13:14,9/18/2018 23:12,af_purchase,"{""af_content_id"":""com.gleragames.mahjong.pack3"",""af_currency"":""JPY"",""af_revenue"":3000}",3000,JPY,26.705835,SDK,,,googleadwords_int,UAC_Display,,MTQ_ios_UAC_JP_purc_13_Dec_2017,1016138549,,,,,ClickToDownload,,,,,,,,,,,,,,,,,,,,,,,,,,AS,JP,10,Fujioka,375-0005,392001,42.127.220.8,TRUE,,,ja-JP,1526854430000-4840885,,E9F2906E-1957-458D-8921-E7F1F141D127,,c4528140-5c2f-11e8-b654-bfa8a4fe6066,,CD1363C2-50A8-466A-8F27-E045276FB946,ios,iPad 4,10.3.3,437,v4.8.9,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,30d,,TRUE,%E3%83%91%E3%82%BA%E3%83%AB%E3%83%88%E3%83%AC%E3%82%B8%E3%83%A3%E3%83%BC%E3%82%AF%E3%82%A8%E3%82%B9%E3%83%88/2.18 CFNetwork/811.5.4 Darwin/16.7.0,,
click,8/15/2018 21:05,8/20/2018 2:07,9/18/2018 23:11,af_purchase,"{""af_currency"":""CAD"",""af_content_id"":""com.gleragames.mahjong.coins3"",""af_revenue"":13.99}",13.99,CAD,10.784202,SDK,,,Facebook Ads,AudienceNetwork,,MTQ - iOS - Value - WW EN (4 September 2017),6.09E+12,CA VBLAL 3% - AEO - iOS,6.12E+12,Garden Find 5 differences Video,6.12E+12,rewarded_video,,,,,,,,,,,,,,,,,,,,,,,,,,NA,CA,MB,Oakbank,r0e 1j0,124602,207.161.150.212,TRUE,,,en-CA,1534349161968-4915162,,E71A9C0E-2FD0-46EC-9105-5E5293EF0B7B,,bd070190-a41d-11e8-bba8-33ce6e539f5f,,7C5A7D1E-A262-4028-9874-E0C02E8B79D4,ios,iPad Mini 4,11.4.1,436,v4.8.6,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,28d,,TRUE,Mahjong%20Treasure%20Quest/2.17.5 CFNetwork/902.2 Darwin/17.7.0,,
click,7/29/2018 19:15,7/29/2018 19:17,9/18/2018 23:11,af_purchase,"{""af_currency"":""USD"",""af_content_id"":""com.gleragames.mahjong.coins6"",""af_revenue"":99.99}",99.99,USD,99.99,SDK,,,Apple Search Ads,,mahjong deluxe free,MTQ_US_10_Jul_2018,162636323,Mahjong Lines_US,162583734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,US,FL,Winter Haven,33881,539,173.169.169.253,TRUE,,,en-US,1532877320535-1386119,,A7D0EABC-EE6B-4BDA-B87C-849C88E1BF90,,0bbc5500-9364-11e8-b5a1-fdb41c1d541c,,A8242909-9773-43FB-A77B-F7CE42E9C9F3,ios,iPhone 8 Plus,11.4.1,436,v4.8.6,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,,,TRUE,Mahjong%20Treasure%20Quest/2.17.5 CFNetwork/902.2 Darwin/17.7.0,,
click,8/14/2018 16:14,8/14/2018 20:02,9/18/2018 23:11,af_purchase,"{""af_currency"":""USD"",""af_content_id"":""com.gleragames.mahjong.coins1_2"",""af_revenue"":1.99}",1.99,USD,1.99,SDK,,,Facebook Ads,AudienceNetwork,,MTQ - iOS - Value - WW EN (4 September 2017),6.09E+12,EN Tier1 KW MAtch3Games - VALUE,6.10E+12,Jungle Find Objects Mini Game,6.12E+12,rewarded_video,,,,,,,,,,,,,,,,,,,,,,,,,,NA,US,CA,San Francisco,94103,807,166.216.158.69,FALSE,,,en-US,1534238166814-1160247,,A3AC7F62-D182-4239-8AE9-356C846F7DD4,,fac947f0-9ffc-11e8-a400-9141c335c743,,AC63620B-B23B-4A93-A81B-53E3D103CB0F,ios,iPhone 7,11.4.1,437,v4.8.9,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,28d,,TRUE,Mahjong%20Treasure%20Quest/2.18 CFNetwork/902.2 Darwin/17.7.0,,
click,4/17/2018 0:06,4/17/2018 0:12,9/18/2018 23:10,af_purchase,"{""af_currency"":""EUR"",""af_content_id"":""com.gleragames.mahjong.coins3"",""af_revenue"":10.99}",10.99,EUR,12.833643,SDK,,,googleadwords_int,UAC_Display,,MTQ_ios_UAC_ES_purc_4_Apr_2018,1342827985,,,,,ClickToDownload,,,,,,,,,,,,,,,,,,,,,,,,,,EU,ES,SE,Villanueva Del Rio Y Minas,41350,None,185.159.214.173,TRUE,,,es-ES,1523931023884-5667800,,BD596DAF-E0E8-4902-BF84-539FE00ACA4D,,0fa6cc60-41d4-11e8-a943-f37d83beab27,,F67A3308-D57B-446E-B125-A2A5A834CEF5,ios,iPad Air 2,11.4.1,437,v4.8.9,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,30d,,TRUE,Mahjong%20Treasure%20Quest/2.18 CFNetwork/902.2 Darwin/17.7.0,,
click,8/4/2018 1:10,8/4/2018 1:15,9/18/2018 23:09,af_purchase,"{""af_currency"":""USD"",""af_content_id"":""com.gleragames.mahjong.coins2"",""af_revenue"":4.99}",4.99,USD,4.99,SDK,,,googleadwords_int,UAC_Display,,MTQ_ios_UAC_US_purc_2_Nov_2017,972378712,,,,,ClickToDownload,,,,,,,,,,,,,,,,,,,,,,,,,,NA,US,MS,Southaven,38671,640,108.253.21.113,TRUE,,,en-US,1533326250977-5452063,,63F26F94-DB83-4A0C-8758-98B41014A1D8,,cfba0760-9783-11e8-a4f6-ad162008b61b,,8C8547A7-364C-43C9-95F8-E89C8946550E,ios,iPhone 7 Plus,11.4.1,436,v4.8.6,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,30d,,TRUE,Mahjong%20Treasure%20Quest/2.17.5 CFNetwork/902.2 Darwin/17.7.0,,
click,8/15/2018 22:40,8/15/2018 22:42,9/18/2018 23:07,af_purchase,"{""af_currency"":""USD"",""af_content_id"":""com.gleragames.mahjong.coins5"",""af_revenue"":49.99}",49.99,USD,49.99,SDK,,,googleadwords_int,UAC_Display,,MTQ_ios_UAC_US_purc_2_Nov_2017,972378712,,,,,ClickToDownload,,,,,,,,,,,,,,,,,,,,,,,,,,NA,US,TX,Spring,77388,618,73.183.232.183,TRUE,,,en-US,1534354861140-1201568,,38A9E5E8-1D3D-4B25-BEA5-EDCAB521E918,,6c673100-a0dc-11e8-940c-61d138dccdfe,,F0D58B1D-D432-44BB-B4F2-6DEF915E96B0,ios,iPhone 6s Plus,11.4,436,v4.8.6,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,30d,,FALSE,Mahjong%20Treasure%20Quest/2.17.5 CFNetwork/901.1 Darwin/17.6.0,,
click,1/15/2018 5:56,1/17/2018 5:24,9/18/2018 23:05,af_purchase,"{""af_currency"":""USD"",""af_content_id"":""com.gleragames.mahjong.coins1_2"",""af_revenue"":1.99}",1.99,USD,1.99,SDK,,,vungle_int,,,MTQ_iOS_PUSH_US,,,,,,,59146ca723cf14772200040f,,Simons Cat [App Store],,,,,CPI,7,USD,,,,,,,,,,,,,,,,NA,US,OH,Batavia,45103,515,107.9.3.12,TRUE,,,en-US,1515977823378-2132050,,7724F912-A698-4A97-9584-7956EB16ABB5,,9f426a40-fb46-11e7-91db-bd9a84f4a654,,1D18BC8D-9D59-4426-9BB6-330738AB87F5,ios,iPad Mini 2,10.3.3,433,v4.8.4,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,7d,,TRUE,Mahjong%20Treasure%20Quest/2.17 CFNetwork/811.5.4 Darwin/16.7.0,,https://app.appsflyer.com/id1098189387?pid=vungle_int&c=MTQ_iOS_PUSH_US&af_sub1=Simons%20Cat%20%5BApp%20Store%5D&idfa=7724f912-a698-4a97-9584-7956eb16abb5&clickid=5a5bf46558bff70aa60409ce&af_siteid=59146ca723cf14772200040f&vungleappid=56f01762dab76d9476000090&af_cost_model=CPI&af_cost_value=7&af_cost_currency=USD
click,7/26/2018 22:56,7/26/2018 23:14,9/18/2018 23:04,af_purchase,"{""af_currency"":""USD"",""af_content_id"":""com.gleragames.mahjong.coins1_2"",""af_revenue"":1.99}",1.99,USD,1.99,SDK,,,googleadwords_int,UAC_Display,,MTQ_ios_UAC_US_purc_2_Nov_2017,972378712,,,,,ClickToDownload,,,,,,,,,,,,,,,,,,,,,,,,,,NA,US,PA,Pittsburgh,15239,508,24.131.112.7,TRUE,,,en-US,1532631476194-6675623,,1CBAC0B8-B426-4DA6-8914-31E05CBF2164,,966e37e0-9129-11e8-9f2f-694781ef51bb,,309E241A-894B-4BA9-835E-4B112A960440,ios,iPhone 6 Plus,11.4.1,437,v4.8.9,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,30d,,TRUE,Mahjong%20Treasure%20Quest/2.18 CFNetwork/902.2 Darwin/17.7.0,,
click,8/6/2018 6:37,8/6/2018 7:25,9/18/2018 23:01,af_purchase,"{""af_currency"":""CAD"",""af_content_id"":""com.gleragames.mahjong.coins2"",""af_revenue"":6.99}",6.99,CAD,5.384893,SDK,,,Apple Search Ads,,mahjong,MTQ_CA_9_nov_2017,87661900,Mahjong Lines_CA,87679021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,CA,ON,Toronto,m4s 2p9,124535,174.112.67.247,TRUE,,,en-CA,1533523070056-9054226,,E4AAE948-8D0A-4A41-8D0E-37395CCCC6FC,,efd45600-9949-11e8-a0f9-75ba717df4ea,,F3BE0CCE-BBB5-4119-A345-0FE049CC56D3,ios,iPhone SE,11.4.1,436,v4.8.6,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,,,TRUE,Mahjong%20Treasure%20Quest/2.17.5 CFNetwork/902.2 Darwin/17.7.0,,
click,7/29/2018 19:15,7/29/2018 19:17,9/18/2018 23:01,af_purchase,"{""af_currency"":""USD"",""af_content_id"":""com.gleragames.mahjong.coins6"",""af_revenue"":99.99}",99.99,USD,99.99,SDK,,,Apple Search Ads,,mahjong deluxe free,MTQ_US_10_Jul_2018,162636323,Mahjong Lines_US,162583734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,US,FL,Winter Haven,33881,539,173.169.169.253,TRUE,,,en-US,1532877320535-1386119,,A7D0EABC-EE6B-4BDA-B87C-849C88E1BF90,,0bbc5500-9364-11e8-b5a1-fdb41c1d541c,,A8242909-9773-43FB-A77B-F7CE42E9C9F3,ios,iPhone 8 Plus,11.4.1,436,v4.8.6,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,,,TRUE,Mahjong%20Treasure%20Quest/2.17.5 CFNetwork/902.2 Darwin/17.7.0,,
click,9/16/2018 21:40,9/16/2018 21:41,9/18/2018 23:01,af_purchase,"{""af_currency"":""USD"",""af_content_id"":""com.gleragames.mahjong.coins2"",""af_revenue"":4.99}",4.99,USD,4.99,SDK,,,Apple Search Ads,,mahjong,MTQ_US_10_Jul_2018,162636323,Mahjong Lines_US,162583734,Adventure-EN-Mah,25949,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,US,TX,Katy,77450,618,99.165.226.201,TRUE,,,en-US,1537116045783-2591370,,7487B1AA-30A1-4031-9C89-52E26C0E6785,,497db890-b9f9-11e8-aaa3-e1fd51e7525a,,EA99711F-318F-4D3A-B66A-36DF4E31DDC3,ios,iPhone 8 Plus,11.4.1,437,v4.8.9,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,,,TRUE,Mahjong%20Treasure%20Quest/2.18 CFNetwork/902.2 Darwin/17.7.0,,
click,5/3/2018 11:51,5/3/2018 12:02,9/18/2018 23:00,af_purchase,"{""af_currency"":""EUR"",""af_content_id"":""com.gleragames.mahjong.coins1_2"",""af_revenue"":2.29}",2.29,EUR,2.671869,SDK,,,googleadwords_int,UAC_Display,,MTQ_ios_UAC_IT_purc_4_Apr_2017,1342727224,,,,,ClickToDownload,,,,,,,,,,,,,,,,,,,,,,,,,,EU,IT,AP,Porto San Giorgio,63822,None,87.11.75.232,TRUE,,,it-IT,1525355534665-1739914,,5ABCAD44-3974-47E6-A2EA-D39E0F827BFB,,d3228e10-4ec9-11e8-a014-8f4c15292e4d,,12EAD875-0D83-4461-B696-97F4E0E6893D,ios,iPhone 8 Plus,11.4.1,437,v4.8.9,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,30d,,FALSE,Mahjong%20Treasure%20Quest/2.18 CFNetwork/902.2 Darwin/17.7.0,,
click,4/26/2018 1:27,4/26/2018 1:43,9/18/2018 22:59,af_purchase,"{""af_currency"":""CAD"",""af_content_id"":""com.gleragames.mahjong.coins1_2"",""af_revenue"":2.79}",2.79,CAD,2.148962,SDK,,,Facebook Ads,Facebook,,MTQ - iOS - Value - WW EN (4 September 2017),6.09E+12,EN Tier1 KW MAtch3Games - VALUE,6.10E+12,Dungeon & Gold Mini-Game Video,6.11E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,CA,ON,Nepean,k2h 5x2,124505,99.240.92.122,TRUE,,,en-CA,1524691652293-8362968,,E67CA1B0-4E58-4C6C-BB34-D88D579D58C3,,42c0c720-48f3-11e8-9529-99e5bcf601cb,,C91B3011-C7BC-4402-91E4-741B899C917C,ios,iPad 5,11.4.1,437,v4.8.9,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,28d,,TRUE,Mahjong%20Treasure%20Quest/2.18 CFNetwork/902.2 Darwin/17.7.0,,
click,8/9/2018 4:58,8/9/2018 7:48,9/18/2018 22:58,af_purchase,"{""af_currency"":""GBP"",""af_content_id"":""com.gleragames.mahjong.coins2"",""af_revenue"":4.99}",4.99,GBP,6.571704,SDK,,,Facebook Ads,AudienceNetwork,,MTQ - iOS - Value - WW EN (4 September 2017),6.09E+12,EN Tier1 KW - Value - iOS - Simulation Games,6.11E+12,Mini-Game Find 10 Diff Chickens - Copy,6.11E+12,rewarded_video,,,,,,,,,,,,,,,,,,,,,,,,,,EU,UK,SHN,St Helens,wa10 1aa,826040,82.39.114.49,TRUE,,,en-GB,1533794350494-9422264,,525EFC75-334B-4974-BA09-EAD0787D1905,,8c0b2640-9ba8-11e8-bb5d-b58098db5eac,,77ADAFFD-8D26-42FF-867A-B471973F437D,ios,iPhone 6 Plus,11.4.1,436,v4.8.6,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,28d,,TRUE,Mahjong%20Treasure%20Quest/2.17.5 CFNetwork/902.2 Darwin/17.7.0,,
click,9/11/2018 16:15,9/12/2018 0:08,9/18/2018 22:58,af_purchase,"{""af_currency"":""JPY"",""af_content_id"":""com.gleragames.mahjong.coins3"",""af_revenue"":1200}",1200,JPY,10.679007,SDK,,,Facebook Ads,AudienceNetwork,,MTQ - iOS - AEO - Asia (5 June 2018),6.12E+12,JP - iOS - AEO - Match3Games,6.12E+12,Expeditions General Video,6.12E+12,rewarded_video,,,,,,,,,,,,,,,,,,,,,,,,,,AS,JP,15,Niigata,956-0862,392012,114.166.71.211,TRUE,,,ja-JP,1536714983440-6146948,,D28EEAD2-1B60-4FD2-B92F-8B6DD9B70CC1,,f68c2840-b61f-11e8-bccd-c36b724d8557,,EAE02C10-D5B4-4BEF-989D-21D29D17D4C3,ios,iPhone 6s,10.3.3,437,v4.8.9,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,28d,,TRUE,%E3%83%91%E3%82%BA%E3%83%AB%E3%83%88%E3%83%AC%E3%82%B8%E3%83%A3%E3%83%BC%E3%82%AF%E3%82%A8%E3%82%B9%E3%83%88/2.18 CFNetwork/811.5.4 Darwin/16.7.0,,
click,9/18/2018 0:58,9/18/2018 1:02,9/18/2018 22:58,af_purchase,"{""af_currency"":""USD"",""af_content_id"":""com.gleragames.mahjong.coins1_2"",""af_revenue"":1.99}",1.99,USD,1.99,SDK,,,applovin_int,reward,,MTQ_iOS_CPI_US_JUL_2018,9649bcba74989f24aad83db792af16a3,,,3PRewardedPlayable_Mahjong_Bomb,,INTER,0fcdbe2d868312f27d319fa839831544,,,,,,,,,,,,,,,,,,,,,,,,,NA,US,ID,Meridian,83642,757,208.54.147.129,TRUE,,,en-US,1537210731921-2648548,,2631F86E-3F98-4842-B587-77EBE0741F91,,7569e6c0-bade-11e8-8ca3-7b90047aa909,,4D046BF4-3EB7-48D9-A7F0-9E77CEC1ADA6,ios,iPad Air 2,11.2.2,437,v4.8.9,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,7d,,TRUE,Mahjong%20Treasure%20Quest/2.18 CFNetwork/893.14.2 Darwin/17.3.0,,https://app.appsflyer.com/id1098189387?pid=applovin_int&af_click_lookback=7d&c=MTQ_iOS_CPI_US_JUL_2018&clickid=10ef7fba2bc1789347&idfa=2631F86E-3F98-4842-B587-77EBE0741F91&af_ad=3PRewardedPlayable_Mahjong_Bomb&af_ad_type=INTER&af_channel=reward&af_siteid=0fcdbe2d868312f27d319fa839831544&af_c_id=9649bcba74989f24aad83db792af16a3
